@lat	@lon	addr:street	addr:housenumber	name
50.0914866	19.9838980	Jana Brzechwy	31	
50.0918611	19.9838559	Harnasiów	6	
50.0909910	19.9861483	Krzesławicka	21	
50.0912199	19.9845568	Jana Brzechwy	28	
50.0916521	19.9849347	Jana Sabały	4	
50.0912547	19.9848271	Jana Brzechwy	30	
50.0921738	19.9833933	Harnasiów	9	
50.0921801	19.9848886	Jana Sabały	10	
50.0920034	19.9848886	Jana Sabały	8	
50.0917983	19.9848749	Jana Sabały	6	
50.0920264	19.9838100	Harnasiów	8	
50.0177252	19.9059661	Kobierzyńska	152a	
50.0176934	19.9053487	Kobierzyńska	154	
50.0630770	19.9244868	Aleja Adama Mickiewicza	9B	Paderevianum 9b
50.0122982	19.9016209	Koszarówka	13	
50.0123506	19.9015111	Koszarówka	15	
50.0131739	19.9007560	Kobierzyńska	186B	
50.0128234	19.9003984	Kobierzyńska	186f	
50.0126124	19.9017229	Koszarówka	27	
50.0122916	19.9026446	Koszarówka	26	
50.0122984	19.9025157	Koszarówka	24	
50.0123054	19.9023844	Koszarówka	22	
50.0123948	19.9014085	Koszarówka	17	
50.0123041	19.9021919	Koszarówka	20	
50.0122472	19.9017268	Koszarówka	11	
50.0127064	19.9012173	Koszarówka	21	
50.0128091	19.9018463	Koszarówka	31	
50.0129560	19.9027344	Koszarówka	37	
50.0125625	19.9018351	Koszarówka	29	
50.0126078	19.9026285	Koszarówka	35	
50.0126202	19.9011197	Koszarówka	19	
50.0127382	19.9003054	Kobierzyńska	186G	
50.0125019	19.9000441	Kobierzyńska	188c	
50.0131712	19.9012170	Kobierzyńska	184	
50.0125494	19.9001096	Kobierzyńska	188b	
50.0126643	19.9002305	Kobierzyńska	188	
50.0126053	19.9001702	Kobierzyńska	188a	
50.0124606	19.9040891	Obozowa	21D	
50.0124606	19.9044331	Obozowa	21F	
50.0166426	19.9042959	Kobierzyńska	164	
50.0166810	19.9041951	Kobierzyńska	166	
50.0626539	19.9242698	Aleja Adama Mickiewicza	9a	Paderevianum 9a
50.0113949	19.9031925	Obozowa	7	
50.0122655	19.9038879	Obozowa	21C	
50.0078207	19.8965448	Zawiła	65Z	
50.0146042	19.9131902	Księdza Wojciecha Karabuły	9	
49.9978931	19.8991689	Profesora Wojciecha Marii Bartla	19b	
50.0060233	19.8972031	Komuny Paryskiej	1A	Stokrotka
49.9980594	19.8991647	Profesora Wojciecha Marii Bartla	19b	
50.0001871	19.8943288	Komuny Paryskiej	17	
50.0000500	19.8944311	Komuny Paryskiej	19	
49.9996544	19.8947954	Komuny Paryskiej	25	
49.9998297	19.8966058	Profesora Bolesława Wiktora Wicherkiewicza	12	
49.9997922	19.8946598	Komuny Paryskiej	23	
49.9999210	19.8945455	Komuny Paryskiej	21	
50.0002284	19.8960372	Krymska	10	
50.0012737	19.8948773	Krymska	2	
50.0005400	19.8945399	Zaporoska	2	
50.0008213	19.8955071	Krymska	6	
49.9996694	19.8954729	Zaporoska	8	
50.0029858	19.8965663	Michała Korpala	4	HORSE-TRADE
50.0014956	19.8985850	Kamieniecka	4	
50.0007516	19.8984578	Ketlinga	3	
50.0010772	19.8987287	Babinicza	4	
50.0009838	19.8996665	Babinicza	14	
50.0011165	19.8986395	Babinicza	2	
50.0010516	19.8988253	Babinicza	6	
50.0008083	19.8983222	Ketlinga	1	
50.0007067	19.8991872	Ketlinga	9	
50.0007143	19.8989297	Ketlinga	7	
50.0009946	19.8989548	Babinicza	8	
50.0009838	19.8994696	Babinicza	12	
50.0006936	19.8994441	Ketlinga	11	
50.0009853	19.8992077	Babinicza	10	
50.0059224	19.8766557	Doktora Józefa Babińskiego	69	Biurowiec EXCON
50.0168082	19.9246143	Nowogródzka	8	Dom Łazarza
50.0160617	19.9256990	Kościuszkowców	6	
50.0170522	19.9254239	Kościuszkowców	16	Serwis samochodów amerykańskich i japońskich mgr inż. Zbigniew Świstek
50.0172719	19.9243564	Nowogródzka	15	
50.0172515	19.9239046	Niecała	2	
50.1100779	20.0501566	Kantorowicka	203	
50.0186043	19.9214717	Zdunów	8	
50.0187571	19.9211809	Zdunów	10a	
50.0190112	19.9207412	Zdunów	16	Hostel Komfort Borek
50.0188183	19.9210913	Zdunów	12	
50.0178097	19.9215407	Krochmalniki	2	
50.0187093	19.9212580	Zdunów	10	
50.0201194	19.9154588	Obozowa	116	
50.0195870	19.9205020	Zdunów	15	
50.0197325	19.9206814	Zaborze	1	"Przedszkole Publiczne ""Puchatek i Przyjaciele"""
50.0212296	19.9232467	Dekarzy	17	
50.0212453	19.9236595	Dekarzy	19	
50.0209909	19.9228986	Dekarzy	15E	
50.0212927	19.9229060	Dekarzy	15A	
50.0213549	19.9228970	Dekarzy	15	
50.0209969	19.9229992	Dekarzy	15F	
50.0209871	19.9232897	Dekarzy	15H	
50.0212304	19.9229149	Dekarzy	15B	
50.0211680	19.9229239	Dekarzy	15C	
50.0210513	19.9232812	Dekarzy	15G	
50.0229645	19.9209338	Zbrojarzy	92a	
50.0115330	19.9344886	Józefa Marcika	7A	
50.0121372	19.9296549	Zakopiańska	68a	
50.0171610	19.9328624	Zakopiańska	58	
50.0173867	19.9327729	Zakopiańska	58	
50.0174174	19.9336425	Zakopiańska	58	
50.0479520	19.9315262	Marii Konopnickiej	17	Centrum Kongresowe ICE Kraków
50.0468156	19.9325058	Barska	61a	
50.0468624	19.9328357	Barska	61	
50.0619201	19.9543885	Jana i Jędrzeja Śniadeckich	2	
50.0646704	19.9498915	Lubicz	17j	
50.0487711	19.9295091	Edmunda Wasilewskiego	20	
50.0489133	19.9304279	Jana Kilińskiego	13	
50.0156650	20.0007808	Republiki Korczakowskiej	19	
50.0447554	19.9256754	Twardowskiego	48	
50.0442927	19.9240019	Dworska	25	
50.0458372	19.9263751	Władysława Mitkowskiego	4	
50.0444582	19.9245602	Dworska	23	
50.0910872	19.9775653	Kwartowa	3A	
50.0908899	19.9785317	Kwartowa	3	
50.0901516	19.9752624	Mariana Słoneckiego	3	
50.0491241	19.9215664	Biała Droga	6	
50.0940844	19.9854799	Reduta	33	Pod Kasztanami
50.0433771	19.9202001	Twardowskiego	91c	
50.0437985	19.9217511	Kapelanka	2B	AMSBike
50.0577112	19.9370188	Senacka	4	
50.0578401	19.9372460	Senacka	4	
50.0577287	19.9372429	Senacka	4	
50.0603203	19.9341766	Wiślna	11	Cerkiew Podwyższenia Krzyża Świętego
50.0601332	19.9351722	Gołębia	6	
50.0602069	19.9354642	Gołębia	4	
50.0602494	19.9353241	Gołębia	6	
50.0598878	19.9374698	Grodzka	7	
50.0136495	19.9771571	Adama Bochenka	25	
50.0451838	19.9289623	Dworska	2A	
50.0462242	19.9278368	Mieszczańska	5	
50.0457253	19.9242186	Szwedzka	27	Przychodnia Dębniki NZOZ Kraków-Południe
50.0436090	19.9274186	Słomiana	7a	Kancelaria Radcy Prawnego
50.0598102	19.9608800	Aleja Powstania Warszawskiego	6	
50.0402876	19.9276282	Słomiana	27a	
50.0391446	19.9286625	Rozdroże	14	
50.0396458	19.9291382	Rozdroże	15	
50.0398807	19.9296181	Rozdroże	15b	
50.0390433	19.9303547	Rozdroże	10a	
50.0396310	19.9286165	Rozdroże	17a	
50.0426536	19.9259420	Słomiana	18	
50.0402548	19.9291719	Rozdroże	15c	
50.0395468	19.9288374	Rozdroże	17d	
50.0378576	19.9260066	Rozdroże	27	
50.0389651	19.9260894	Kapelanka	17	
50.0396745	19.9292727	Rozdroże	15a	
50.0399670	19.9300020	Rozdroże	13	
50.0401603	19.9254428	Kapelanka	13b	
50.0401880	19.9255877	Kapelanka	13c	
50.0429679	19.9257259	Słomiana	14	
50.0390314	19.9301668	Rozdroże	10	
50.0433525	19.9337371	Marii Konopnickiej	21	
50.0420713	19.9319616	Komandosów	29	Szkoła Podstawowa nr 25 im. Tadeusza Kościuszki
50.0670399	19.9734593	Mogilska	104	Krajowy Ośrodek Wsparcia Rolnictwa
50.0269189	19.9281334	Borsucza	22	
50.0253795	19.9277572	Do Wilgi	37	
50.0273313	19.9295341	Kołobrzeska	9	
50.0556122	19.9169049	Bolesława Prusa	18	Szkoła Podstawowa nr 31 im. dr Henryka Jordana
50.0289798	19.9296502	Kędzierzyńska	8a	
50.0290069	19.9295342	Kędzierzyńska	10a	
50.0292613	19.9304669	Kędzierzyńska	7	
50.0290206	19.9324182	Klemensa Junoszy Szaniawskiego	12a	
50.0295395	19.9341094	Jana Brożka	8	
50.0299349	19.9327076	Jana Brożka	16a	
50.0156602	20.0397944	Księdza Jerzego Popiełuszki	35A	
50.0118464	20.0388148	Drożdżowa	2	
50.0129248	20.0410545	Drożdżowa	7	
50.0119167	20.0382697	Drożdżowa	4	
50.0154896	20.0393303	Księdza Jerzego Popiełuszki	35	
50.0118570	20.0373886	Wojciecha Lipowskiego	29	
50.0245724	19.9335894	Zakopiańska	33	ZUS Oddział w Krakowie Inspektorat Kraków-Łagiewniki
50.0239927	19.9326190	Klementyny Hoffmanowej	6a	
50.0265224	19.9308140	Odrzańska	11	
50.0231150	19.9319223	Klementyny Hoffmanowej	25	
50.0268874	19.9310584	Koszalińska	20	
50.0230302	19.9319311	Klementyny Hoffmanowej	25a	
50.0277871	19.9336607	Cegielniana	12a	
50.0258716	19.9335145	Oraczy	11a	
50.0276164	19.9325635	Cegielniana	25	
50.0266613	19.9314884	Cegielniana	37	Akademia Krasnala - Przedszkole Niepubliczne
50.0872957	19.9319547	Kluczborska	15	
50.0876621	19.9321725	Kluczborska	17	
50.0113325	19.9268930	Zakopiańska	119	
50.0166351	19.9296590	Zakopiańska	95 LU	Pasmanteria Aster
50.0162153	19.9285352	Kościuszkowców	3A	Odido
50.0686900	19.9090955	Nawojki	11	Cyfronet AGH
50.0067842	19.9170447	Jana Janowskiego	3d	
50.0066916	19.9253328	Zakopiańska	94	Škoda InterAuto
50.0058399	19.9220023	Zawiła	2E	
50.0062102	19.9226858	Zawiła	2C	
50.0071565	19.9223899	Zawiła	2A	
50.0060242	19.9223115	Zawiła	2D	
50.0851142	19.8988420	Walerego Eliasza Radzikowskiego	104	
50.0318084	19.9373360	Wadowicka	27	
50.0324274	19.9308632	Rzemieślnicza	20f	
50.0354548	19.9278311	Kobierzyńska	24B	
50.0371777	19.9391074	Wadowicka	1A	
50.0346322	19.9304407	Tadeusza Szafrana	11	
50.0378625	19.9382276	Marii Konopnickiej	71	
50.0351258	19.9326595	Rydlówka	32	Goodroad serwis
50.0337327	19.9385065	Wadowicka	5	Reporter Young
50.0343010	19.9351416	Aleja generała Jana Skrzyneckiego	13	
50.0339612	19.9373223	Rzemieślnicza	4a	
50.0663079	19.9874994	Dąbska	25	
50.0440808	19.9484498	Rynek Podgórski	9	
50.0433774	19.9479749	Legionów Józefa Piłsudskiego	21	
50.0432409	19.9481680	Legionów Józefa Piłsudskiego	23	
50.0436611	19.9476386	Legionów Józefa Piłsudskiego	17	
50.0433419	19.9485558	Jana Zamoyskiego	5	
50.0434004	19.9467307	Kalwaryjska	9	Piekarnia Domino
50.0432881	19.9483858	Jana Zamoyskiego	7	
50.0435044	19.9478017	Legionów Józefa Piłsudskiego	19	
50.0437661	19.9489637	Rynek Podgórski	7	
50.0434233	19.9487838	Jana Zamoyskiego	3	
50.0439323	19.9486797	Rynek Podgórski	8	
50.0470715	19.9573161	Kącik	13	
50.0471771	19.9563409	Kącik	9	
50.1059453	20.0740703	Kocmyrzowska	43	BP Kocmyrzowska
50.0809365	20.0560266	Melchiora Wańkowicza	19	Kościół Świętego Jana Chrzciciela i Matki Bożej Szkaplerznej
50.0441619	19.9458504	Tadeusza Rejtana	2	
50.0436968	19.9446369	Władysława Warneńczyka	14	
50.0439584	19.9451601	Sokolska	17	"Bursa szkolna, dawny budynek Towarzystwa Gimnastycznego „Sokół”"
50.0867090	19.9014615	Walerego Eliasza Radzikowskiego	100J	
50.0866401	19.8932969	Walerego Eliasza Radzikowskiego	142	Q Hotel
50.0410341	19.9397355	Ignacego Krasickiego	30	
50.0418728	19.9386559	Spiska	5	
50.0415643	19.9387396	Spiska	11	
50.0420739	19.9419166	Stanisława Smolki	13	
50.0401667	19.9421362	Kalwaryjska	58	
50.0400627	19.9421440	Kalwaryjska	60	
50.0397502	19.9410576	Śliska	5	
50.0381225	19.9410428	Kalwaryjska	86	
50.0378821	19.9394833	Marii Konopnickiej	92B	
50.0404810	19.9388266	Ignacego Krasickiego	32D	
50.0379139	19.9394062	Marii Konopnickiej	92A	
50.0378361	19.9395837	Marii Konopnickiej	92D	
50.0378590	19.9395401	Marii Konopnickiej	92C	
50.0379543	19.9393154	Marii Konopnickiej	92	
50.0360930	19.9426749	Jana Zamoyskiego	104	
50.0363136	19.9464613	Czyżówka	3	
50.0367553	19.9426882	Jana Zamoyskiego	96	
50.0380169	19.9423071	Podskale	1a	
50.0376071	19.9431450	Jana Zamoyskiego	76A	
50.0357385	19.9424736	Jana Zamoyskiego	85	
50.0377633	19.9424232	Jana Zamoyskiego	71d	
50.0375673	19.9423653	Jana Zamoyskiego	71h	
50.0380955	19.9502350	Aleja Powstańców Śląskich	18a	
50.0376648	19.9423984	Jana Zamoyskiego	71f	
50.0378610	19.9427383	Jana Zamoyskiego	74	
50.0375138	19.9423439	Jana Zamoyskiego	71i	
50.0378110	19.9424315	Jana Zamoyskiego	71c	
50.0377132	19.9424099	Jana Zamoyskiego	71e	
50.0376162	19.9423810	Jana Zamoyskiego	71g	
50.0366014	19.9427833	Jana Zamoyskiego	98a	
50.0359160	19.9430534	Czyżówka	41	
50.0361625	19.9463333	Czyżówka	5	
50.0379028	19.9431163	Jana Zamoyskiego	72	
50.0629563	19.9349683	Szewska	15a	
50.0628847	19.9351569	Jagiellońska	5	Cukiernia Jagiellońska
50.0322972	19.9450234	Biskupa Franciszka Hodura	12	
50.0384356	19.9427365	Jana Zamoyskiego	66	
50.0386259	19.9427132	Jana Zamoyskiego	62	
50.0720711	19.9562010	Rakowicka	31a	
50.0732914	19.9566043	Rakowicka	37	Stela
50.0401109	19.9605363	Aleja Pod Kopcem	25	
50.0397080	19.9555157	Za Torem	22	"Sztygarówka ""Szczęść Boże"""
50.0901344	19.9548602	Nad Strugą	9	Pod Wiaduktem
50.0915626	19.9609814	Na Barciach	4	
50.0954129	19.9752917	Strzelców	18	
50.0954644	19.9758012	Reduta	7	Swift serwis
50.0345294	19.9418535	Bonarka	17	
50.0350804	19.9419412	Bonarka	20	
50.0331661	19.9395433	Wadowicka	6	
50.0359099	19.9408232	Bonarka	6	
50.0355071	19.9411391	Bonarka	10	
50.0307018	19.9428349	Łagiewnicka	43	
50.0349337	19.9422035	Bonarka	24	
50.0345211	19.9436648	Łagiewnicka	46	
50.0348736	19.9423263	Bonarka	28	
50.0352698	19.9415456	Bonarka	14	
50.0349610	19.9424327	Bonarka	26	
50.0346666	19.9421545	Bonarka	19	
50.0278609	19.9370147	Zakopiańska	2b	
50.0266279	19.9354663	Zakopiańska	26	
50.0267969	19.9374694	Przy Torze	9	
50.0266427	19.9359338	Ogrodniki	5	
50.0269465	19.9379426	Przy Torze	12	
50.0271981	19.9367271	Na Grządkach	10	
50.0269221	19.9368296	Na Grządkach	5a	
50.0380146	19.9416316	Podskale	10	
50.0383349	19.9420908	Podskale	4	
50.0386302	19.9422609	Jana Zamoyskiego	69	
50.0411687	19.9464288	Krzemionki	11	
50.0412949	19.9456615	Krzemionki	16	
50.0414145	19.9446095	Jana Zamoyskiego	31	
50.0442088	19.9572278	Bolesława Limanowskiego	48	
50.0426886	19.9557280	Porucznika Antoniego Stawarza	14a	
50.0750807	20.1145914	Cementowa	1	Stalco Industries Sp. z o.o.
50.0899980	19.9369295	Prądnicka	80	A-IV
50.0833086	20.0335751	Szybka	23	
50.0837971	20.0337549	Szybka	9	
50.0834988	20.0336492	Szybka	17	
50.0834351	20.0336239	Szybka	19	
50.0837341	20.0337321	Szybka	11	
50.0834799	20.0334202	Szybka	29	
50.0833716	20.0335993	Szybka	21	
50.0839705	20.0338074	Szybka	5	
50.0838670	20.0337828	Szybka	7	
50.0831886	20.0335366	Szybka	25	
50.0842398	20.0341154	Szybka	16	
50.0841661	20.0340843	Szybka	14	
50.0840854	20.0340589	Szybka	12	
50.0662246	19.9695057	Cystersów	1	
50.0662965	19.9692730	Mogilska	57A	
50.0654928	19.9708935	Cystersów	8	
50.0630530	19.9333935	Szewska	26	
50.0657430	19.9694130	Cystersów	3A	
50.0717092	19.9574941	Olszańska	5	
50.0849456	19.8780061	Osiedle Złota Podkowa	36	
50.0838777	19.8774546	Osiedle Złota Podkowa	31	
50.0852398	19.8780805	Osiedle Złota Podkowa	37	
50.0846598	19.8776539	Osiedle Złota Podkowa	35	
50.0840504	19.8777975	Osiedle Złota Podkowa	32	
50.0855293	19.8781545	Osiedle Złota Podkowa	38	
50.0844146	19.8778868	Osiedle Złota Podkowa	34	
50.0842388	19.8775372	Osiedle Złota Podkowa	33	
50.0164768	19.9476250	Malwowa	15	
50.0716592	19.9576096	Olszańska	5	
49.9781707	19.9534571	Stanisława Grzepskiego	40	
49.9794510	19.9529239	Henryka Niewodniczańskiego	102	
49.9792081	19.9553869	Henryka Niewodniczańskiego	114	Kaplica cmentarna
49.9921228	19.9392333	Edmunda Neussera	7	
49.9970187	19.9416498	Niedźwiedziny	17	
49.9793541	19.9496963	Henryka Niewodniczańskiego	74	
49.9797616	19.9493713	Henryka Niewodniczańskiego	75	Globi
50.0867990	19.8942939	Josepha Conrada	79	Pasaż handlowy Impol Nova
50.0888555	19.9272529	Krowoderskich Zuchów	21	KFC
50.0921200	19.9733525	Strzelców	5	
50.0924987	19.9730281	Strzelców	7	
50.0928408	19.9731772	Strzelców	9	
50.0931857	19.9733090	Strzelców	11	
50.0922949	19.9718089	Strzelców	7A	
50.0024939	19.9618467	Wyżynna	5c	
50.0680962	19.9015957	Juliana Tokarskiego	10	Dom Studencki Maraton
50.0755884	19.9291641	Świętokrzyska	14	
49.9999583	19.8425498	Wielogórska	16	Cmentarz komunalny Podgórki Tynieckie
49.9963646	19.8508911	Podgórki Tynieckie	11b	
49.9992118	19.8382907	Wielogórska	22	
50.0185727	19.9417859	Siostry Faustyny	23	
50.0202687	19.9384688	Siostry Faustyny	50	
50.0200653	19.9390864	Siostry Faustyny	54a	
50.0653052	19.9377752	Pijarska	7	
50.0653055	19.9379114	Pijarska	7	
50.0647711	19.9373518	Świętego Marka	10	
50.0646364	19.9417999	Pijarska	21	
50.0646462	19.8068364	Na Lotnisko	27	
50.0902976	19.9792927	Kwartowa	6	
50.0909433	19.9801453	Jana Brzechwy	5	
50.0910627	19.9803357	Jana Brzechwy	7	
50.0911984	19.9805470	Nikifora	3	
50.0913999	19.9808270	Nikifora	4	
50.0912454	19.9809713	Nikifora	2	
50.0915363	19.9801625	Nikifora	5	
50.0913483	19.9802180	Balladyny	2	
50.0914102	19.9798856	Balladyny	4	
50.0913038	19.9797249	Balladyny	6	
50.0909768	19.9796273	Balladyny	12	
50.0907289	19.9796129	Jana Brzechwy	1	
50.0906126	19.9805474	Aliny	2	
50.0905396	19.9806420	Aliny	4	
50.0904677	19.9807355	Aliny	6	
50.0905410	19.9801496	Jana Brzechwy	6	
50.0904615	19.9801867	Jana Brzechwy	6a	
50.0903888	19.9803061	Jana Brzechwy	6b	
50.0912048	19.9793984	Balladyny	8	
50.0907751	19.9796963	Jana Brzechwy	1a	
50.0908635	19.9798672	Jana Brzechwy	3	
50.0910933	19.9812980	Jana Brzechwy	11	
50.0910392	19.9807376	Nikifora	1a	
50.0912226	19.9818868	Liryczna	2	
50.0912646	19.9821094	Jana Brzechwy	17	
50.0913002	19.9823689	Jana Brzechwy	19	
50.0913323	19.9825788	Janosika	1	
50.0915136	19.9824344	Janosika	3a	
50.0916771	19.9824365	Janosika	5	
50.0918274	19.9822835	Janosika	7	
50.0920281	19.9823722	Janosika	9	
50.0917623	19.9817118	Liryczna	8	
50.0915837	19.9817586	Liryczna	6	
50.0914116	19.9818196	Liryczna	4	
50.0913601	19.9815480	Liryczna	3	
50.0915389	19.9806405	Nikifora	6	
50.0917073	19.9805328	Marchołta	10	
50.0921190	19.9808627	Marchołta	3a	
50.0925785	19.9794219	Kwartowa	20	
50.0921236	19.9793949	Kwartowa	18	
50.0905146	19.9795776	Jana Brzechwy	4	
50.0914942	19.9812009	Liryczna	5	
50.0916623	19.9811110	Liryczna	7	
50.0913572	19.9828982	Janosika	2	
50.0917294	19.9828751	Janosika	6	
50.0918996	19.9828028	Janosika	8	
50.0915614	19.9828968	Janosika	4	
50.0917912	19.9834227	Harnasiów	5	
50.0913235	19.9831590	Jana Brzechwy	25	
50.0913656	19.9833695	Jana Brzechwy	27	
50.0908903	19.9842348	Krzesławicka	5	
50.0919516	19.9818098	Liryczna	10	
50.0918716	19.9812877	Liryczna	9	
50.0904661	19.9793362	Kwartowa	8/2	
50.0900023	19.9795309	Dobrego Pasterza	187	
50.0900017	19.9797844	Dobrego Pasterza	189	
50.0901707	19.9799513	Dobrego Pasterza	193	
50.0902072	19.9801551	Dobrego Pasterza	195	
50.0903748	19.9812946	Dobrego Pasterza	207L	
50.0937420	19.9843490	Jana Sabały	70	
50.0936940	19.9838284	Jana Sabały	51	
50.0939168	19.9837785	Reduta	29	
50.0939731	19.9825036	Reduta	25	
50.0925506	19.9832113	Marchołta	7	
50.1026177	19.9257944	Malinowa	7b	
50.1021018	19.9247292	Malinowa	17	
50.1027900	19.9263489	Malinowa	5	
50.1025750	19.9248574	Malinowa	16	
50.1026586	19.9251335	Malinowa	14	
50.1027716	19.9253957	Malinowa	4	
50.1029348	19.9259621	Malinowa	10	
50.1045259	19.9278970	Zygmunta Glogera	36b	
50.1028637	19.9257644	Malinowa	6	
50.1028904	19.9266272	Malinowa	3	
50.1025144	19.9263150	Zygmunta Glogera	45	
50.1025492	19.9255688	Malinowa	7a	
50.1028535	19.9255983	Malinowa	8	
50.1024050	19.9252235	Malinowa	9	
50.1021621	19.9252886	Malinowa	15	
50.1043147	19.9270907	Zygmunta Glogera	36a	
50.1188470	19.9418691	Dożynkowa	174	
50.1181954	19.9408154	Dożynkowa	101A	
50.1186814	19.9430676	Dożynkowa	172d	
50.1159457	19.9426117	Dożynkowa	148	
50.1150971	19.9428621	Dożynkowa	140	
50.1189008	19.9411225	Dożynkowa	105	
50.1182510	19.9420449	Dożynkowa	172	
50.1184080	19.9424019	Dożynkowa	172a	
50.1185601	19.9428367	Dożynkowa	172c	
50.1041992	19.9926406	Powstańców	56	
50.1051087	19.9926903	Dziekanowicka	3a	
50.1047799	19.9931371	Dziekanowicka	2	
50.1064668	19.9948370	Dziekanowicka	13A	
50.1031895	19.9907379	Powstańców	52a	
50.1049689	19.9928409	Dziekanowicka	3	
50.1047310	19.9926991	Dziekanowicka	1	
49.9821962	19.8982393	Tadeusza Ważewskiego	57	
50.0638016	19.9416357	Szpitalna	32	
50.0188881	19.9443373	Tadeusza Połomskiego	14	Biedronka
50.0387982	20.0751324	Osikowa	7g	
50.0387118	20.0759169	Osikowa	7b	
50.0380056	20.0818089	Łutnia	64B	
50.0163393	20.0566287	Majora Henryka Sucharskiego	100	
50.0156019	20.0541184	Kokotowska	2	
50.0165861	20.0576613	Wiesława Zarzyckiego	2	
50.0159022	20.0551934	Majora Henryka Sucharskiego	94	
50.0168576	20.0576691	Wiesława Zarzyckiego	1	
50.0162672	20.0569416	Feliksa Jasieńskiego	12a	
50.0164856	20.0570137	Feliksa Jasieńskiego	14	
50.0160484	20.0569917	Feliksa Jasieńskiego	12	
50.0156052	20.0536020	Majora Henryka Sucharskiego	90	
50.0148165	20.0568558	Kokotowska	16	
50.0165087	20.0572223	Feliksa Jasieńskiego	16	
50.0157893	20.0555246	Majora Henryka Sucharskiego	94a	
50.0159905	20.0557254	Majora Henryka Sucharskiego	96	
50.0157088	20.0565214	Feliksa Jasieńskiego	3	
50.0156548	20.0538400	Majora Henryka Sucharskiego	90a	
50.0157050	20.0573040	Feliksa Jasieńskiego	8	
50.0152981	20.0560121	Kokotowska	10	
50.0157259	20.0570010	Feliksa Jasieńskiego	6	
50.0163484	20.0578183	Wiesława Zarzyckiego	3	
50.0168029	20.0574377	Feliksa Jasieńskiego	18	
50.0157139	20.0556592	Kokotowska	9	
50.0158683	20.0545655	Majora Henryka Sucharskiego	92	
50.0164831	20.0581595	Wiesława Zarzyckiego	5	
50.0154112	20.0568188	Feliksa Jasieńskiego	2	
50.0152882	20.0557574	Kokotowska	8	
50.0148916	20.0565549	Kokotowska	14	
50.0151007	20.0566489	Kokotowska	12	
50.0154259	20.0553540	Kokotowska	6	
50.0166880	20.0580757	Wiesława Zarzyckiego	5a	
50.0546929	19.9237772	Tatarska	6	
50.0597485	20.0100564	Galicyjska	9	Międzynarodowe Centrum Targowo-Kongresowe EXPO
50.0656902	19.9655244	Pułkownika Francesco Nullo	33	
50.0850583	20.0362597	Fatimska	4A	
50.0862027	20.0371640	Cienista	14	
50.0859295	20.0352974	Cienista	34	
50.0876126	20.0391278	Podrzecze	10E	
50.0872368	20.0382427	Podrzecze	18A	
50.0873655	20.0302004	Fatimska	26	
50.0873660	20.0303086	Fatimska	28	
50.0873368	20.0305056	Fatimska	30	
50.0873265	20.0306118	Fatimska	32	
50.0872835	20.0308035	Fatimska	34	
50.0872650	20.0309100	Fatimska	36	
50.0850224	20.0356814	Fatimska	4c	
50.0875439	20.0323513	Kaczeńcowa	7	Kaczeńcowa 7
50.0849093	20.0352936	Fatimska	6	
50.0878670	20.0326511	Kaczeńcowa	9A	
50.0883503	20.0286386	Fatimska	29	
50.0877355	20.0288355	Fatimska	23	
50.0879382	20.0288139	Fatimska	25	
50.0880891	20.0286353	Fatimska	27	
50.0852272	20.0444076	Stadionowa	17A	
50.0907722	20.0285205	Fatimska	184	
50.0893152	20.0299477	Fatimska	114	
49.9814101	19.9185754	Jerzego Smoleńskiego	70A	
49.9813655	19.9180880	Jerzego Smoleńskiego	70	
49.9816633	19.9178637	Jerzego Smoleńskiego	68B	
49.9818674	19.9184188	Jerzego Smoleńskiego	68A	
49.9818859	19.9178306	Jerzego Smoleńskiego	68	
50.0953094	20.0880393	Lubocka	70	
50.0953155	20.0881462	Lubocka	72	
50.0957043	20.0879897	Lubocka	99	Społem
50.0766962	19.9178692	Aleja Kijowska	40	
50.0357912	19.8903305	Wzgórze	18	
50.0339613	19.8925602	Gabriela Słońskiego	34	
50.0337772	19.8926326	Gabriela Słońskiego	36	
50.0338344	19.8929563	Gabriela Słońskiego	22	
50.0341404	19.8928688	Gabriela Słońskiego	24	
50.0345622	19.8923924	Gabriela Słońskiego	30	
50.0761059	19.9011712	Lucjana Rydla	9A	
50.0846657	19.9061986	Gnieźnieńska	6	
50.0051157	19.8740300	Krzysztofa Kamila Baczyńskiego	42	
50.0053386	19.8752734	Krzysztofa Kamila Baczyńskiego	31	
50.0988012	19.9738777	Powstańców	93	
50.0930525	19.9715464	Strzelców	9A	
50.0209591	20.0072481	Erazma Jerzmanowskiego	2BA	
50.0210529	20.0069571	Erazma Jerzmanowskiego	2BB	
50.0211429	20.0066638	Erazma Jerzmanowskiego	2BC	
50.0208654	20.0075383	Erazma Jerzmanowskiego	2B	
49.9884007	19.8672053	Mieczysława Wrony	104	Plebania
49.9912530	19.8736957	Stanisława Działowskiego	15	Megasped
49.9878472	19.8727593	Mieczysława Wrony	115	Szkoła Podstawowa nr 133 im. Orła Białego w Krakowie
49.9897567	19.8746138	Stefana Kołaczkowskiego	1	
49.9874756	19.8726992	Mieczysława Wrony	115	Samorządowe Przedszkole nr 18 w Krakowie
49.9843826	19.9533035	Wróblowicka	29	
49.9834743	19.9506024	Wróblowicka	38c	
49.9830402	19.9550792	Dróżka	17a	
49.9842059	19.9527200	Wróblowicka	31	
